Date,JPM,WFC
2025-03-13,220.66534423828125,67.00546264648438
2025-03-14,227.7696533203125,69.34468841552734
2025-03-17,229.2297210693359,69.33489990234375
2025-03-18,230.24880981445312,69.59916687011719
2025-03-19,234.30564880371097,71.21411895751953
2025-03-20,234.2076416015625,70.97920227050781
2025-03-21,236.77500915527344,70.97920227050781
2025-03-24,243.0758056640625,72.70182037353516
2025-03-25,246.08413696289065,72.66266632080078
2025-03-26,245.98614501953125,71.90902709960938
2025-03-27,243.1345977783203,70.74431610107422
2025-03-28,237.9705047607422,69.1880874633789
2025-03-31,240.3712615966797,70.26472473144531
2025-04-01,238.76422119140625,69.794921875
2025-04-02,240.88084411621097,70.7247314453125
2025-04-03,224.09500122070312,64.27474975585938
2025-04-04,207.32411193847656,59.68439865112305
2025-04-07,211.42564392089844,60.8491096496582
2025-04-08,213.82147216796875,60.76103210449219
2025-04-09,231.0458984375,64.92073059082031
2025-04-10,223.9175262451172,61.76914596557617
2025-04-11,232.8797607421875,61.181884765625
2025-04-14,231.42056274414065,61.75935363769531
2025-04-15,229.8529052734375,63.168758392333984
2025-04-16,226.38238525390625,62.62065887451172
2025-04-17,228.69937133789065,63.33514404296875
2025-04-21,225.7711181640625,62.650020599365234
2025-04-22,232.27833557128903,64.8228530883789
2025-04-23,237.49398803710935,66.49652099609375
2025-04-24,241.2011260986328,68.08209228515625
2025-04-25,240.12644958496097,68.24848937988281
2025-04-28,239.80108642578125,67.95486450195312
2025-04-29,241.181396484375,69.5893783569336
2025-04-30,241.181396484375,69.50128936767578
2025-05-01,243.41949462890625,70.28429412841797
2025-05-02,248.96047973632812,72.23202514648438
2025-05-05,249.00978088378903,72.28095245361328
2025-05-06,245.74630737304688,71.91881561279297
2025-05-07,245.88433837890625,71.62518310546875
2025-05-08,249.90701293945312,71.75242614746094
2025-05-09,249.52247619628903,71.29972839355469
2025-05-12,256.3945007324219,73.69114685058594
2025-05-13,259.31292724609375,74.78352355957031
2025-05-14,261.90594482421875,75.06892395019531
2025-05-15,263.7298889160156,74.3898696899414
2025-05-16,263.7989196777344,74.97051239013672
2025-05-19,261.1565856933594,74.85240936279297
2025-05-20,261.94537353515625,74.32099151611328
2025-05-21,257.3705749511719,72.02798461914062
2025-05-22,257.00579833984375,72.22480010986328
2025-05-23,257.0451965332031,71.67369842529297
2025-05-27,261.56085205078125,72.81527709960938
2025-05-28,259.7861633300781,72.55941009521484
2025-05-29,260.65374755859375,73.3270263671875
2025-05-30,260.2889709472656,73.59273529052734
2025-06-02,260.9397277832031,73.53369140625
2025-06-03,262.5270690917969,74.44892120361328
2025-06-04,260.505859375,74.1832046508789
2025-06-05,258.2677917480469,73.71083068847656
2025-06-06,261.9946594238281,75.11813354492188
2025-06-09,262.9904479980469,75.24606323242188
2025-06-10,264.8243103027344,74.25209045410156
2025-06-11,264.3806457519531,73.7403564453125
2025-06-12,264.4693603515625,72.83496856689453
2025-06-13,261.2256164550781,71.2111587524414
2025-06-16,266.5595397949219,71.98861694335938
2025-06-17,265.73138427734375,71.34893798828125
2025-06-18,270.10894775390625,73.5533676147461
2025-06-20,271.13433837890625,74.20289611816406
2025-06-23,274.3583679199219,75.7873306274414
2025-06-24,277.30633544921875,76.86986541748047
2025-06-25,280.0669860839844,77.81462097167969
2025-06-26,284.6910705566406,78.69049835205078
2025-06-27,283.0740966796875,78.23779296875
2025-06-30,285.83477783203125,78.84796142578125
2025-07-01,286.3277282714844,80.19620513916016
2025-07-02,287.8953857421875,81.0523910522461
2025-07-03,293.2451171875,82.272705078125
2025-07-07,289.25262451171875,81.03270721435547
2025-07-08,280.1481628417969,80.29460906982422
2025-07-09,280.524658203125,80.49144744873047
2025-07-10,285.5078125,81.0523910522461
2025-07-11,284.190185546875,81.2393798828125
2025-07-14,286.0130615234375,82.10540771484375
2025-07-15,283.8830871582031,77.60795593261719
2025-07-16,283.1598815917969,78.64128875732422
2025-07-17,287.201904296875,78.4444580078125
2025-07-18,288.55914306640625,79.35969543457031
2025-07-21,288.2619323730469,79.00541687011719
2025-07-22,288.7176513671875,81.07206726074219
2025-07-23,293.998046875,82.3711166381836
2025-07-24,293.78997802734375,82.53842163085938
2025-07-25,295.84075927734375,82.98126983642578
2025-07-28,295.50390625,81.75111389160156
2025-07-29,294.27545166015625,81.33778381347656
2025-07-30,296.8413391113281,80.48159790039062
2025-07-31,293.4828796386719,79.349853515625
2025-08-01,286.6768493652344,76.54510498046875
2025-08-04,291.5213317871094,76.3482894897461
2025-08-05,288.658203125,76.72225189208984
2025-08-06,288.6383972167969,76.3778076171875
2025-08-07,284.2694396972656,75.82670593261719
2025-08-08,286.0725402832031,77.06407928466797
2025-08-11,286.8650817871094,76.80669403076172
2025-08-12,290.12445068359375,78.67762756347656
